id,referee,timezone,date,venue_id,venue_name,venue_city,season,round,home_team,away_team,home_win,away_win,home_goals,away_goals,home_goals_half_time,away_goals_half_time,home_goals_fulltime,away_goals_fulltime,has_winner
1026494,V. Cáceres,UTC,2023-05-15T01:05:00+00:00,1076,Estadio AKRON,Zapopan,2022,Clausura - Quarter-finals,Guadalajara Chivas,Atlas,True,False,1,0,0,0,1,0,1
1026495,M. Ortíz,UTC,2023-05-12T01:00:00+00:00,1071,Estadio Jalisco,Guadalajara,2022,Clausura - Quarter-finals,Atlas,Guadalajara Chivas,True,False,1,0,1,0,1,0,1
1026496,C. Ramos,UTC,2023-05-14T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2022,Clausura - Quarter-finals,Toluca,Tigres UANL,True,False,3,1,2,0,3,1,1
1026497,A. Escobedo,UTC,2023-05-12T03:10:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - Quarter-finals,Tigres UANL,Toluca,True,False,4,1,3,1,4,1,1
1027143,F. Guerrero,UTC,2023-05-18T03:00:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - Semi-finals,Tigres UANL,Monterrey,,,1,1,0,1,1,1,1
1027144,L. Santander,UTC,2023-05-21T01:06:00+00:00,11905,Estadio BBVA,Guadalupe,2022,Clausura - Semi-finals,Monterrey,Tigres UANL,False,True,0,1,0,0,0,1,0
1027145,C. Ramos,UTC,2023-05-19T02:10:00+00:00,1076,Estadio AKRON,Zapopan,2022,Clausura - Semi-finals,Guadalajara Chivas,Club America,False,True,0,1,0,0,0,1,0
1027146,V. Cáceres,UTC,2023-05-22T02:00:00+00:00,7182,Estadio Azteca,D.F.,2022,Clausura - Semi-finals,Club America,Guadalajara Chivas,False,True,1,3,0,1,1,3,0
1028348,F. Guerrero,UTC,2023-05-26T02:00:00+00:00,1087,Estadio Universitario de Nuevo León,San Nicolás de los Garza,2022,Clausura - Final,Tigres UANL,Guadalajara Chivas,,,0,0,0,0,0,0,1
1028349,C. Ramos,UTC,2023-05-29T01:35:00+00:00,1076,Estadio AKRON,Zapopan,2022,Clausura - Final,Guadalajara Chivas,Tigres UANL,False,True,2,3,2,0,2,2,1
1031275,I. Lopez,UTC,2023-07-01T01:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 1,Club America,FC Juarez,False,True,1,2,1,0,1,2,0
1031276,D. Quintero,UTC,2023-07-01T03:10:00+00:00,1088,Estadio Caliente,Tijuana,2023,Apertura - 1,Club Tijuana,U.N.A.M. - Pumas,False,True,2,3,1,1,2,3,0
1031277,J. Lopez,UTC,2023-07-01T01:00:00+00:00,20435,Estadio El Encanto,Mazatlán,2023,Apertura - 1,Mazatlán,Pachuca,,,1,1,0,1,1,1,1
1031278,J. Camacho,UTC,2023-07-01T23:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - 1,Atletico San Luis,Monterrey,,,1,1,0,1,1,1,1
1031280,V. Cáceres,UTC,2023-07-02T03:10:00+00:00,1071,Estadio Jalisco,Guadalajara,2023,Apertura - 1,Atlas,Cruz Azul,True,False,2,0,1,0,2,0,1
1031281,I. López,UTC,2023-07-02T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2023,Apertura - 1,Toluca,Necaxa,,,0,0,0,0,0,0,1
1031282,A. Quirarte,UTC,2023-07-03T01:05:00+00:00,20475,Estadio Corona,Torreón,2023,Apertura - 1,Santos Laguna,Club Queretaro,False,True,0,2,0,0,0,2,0
1031284,B. González,UTC,2023-07-08T01:00:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2023,Apertura - 2,Puebla,Santos Laguna,False,True,2,3,2,2,2,3,0
1031285,J. Lopez,UTC,2023-07-09T00:06:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2023,Apertura - 2,FC Juarez,Tigres UANL,,,1,1,0,1,1,1,1
1031286,V. Cáceres,UTC,2023-07-09T00:05:00+00:00,1076,Estadio AKRON,Zapopan,2023,Apertura - 2,Guadalajara Chivas,Atletico San Luis,True,False,3,1,2,1,3,1,1
1031287,E. Morales,UTC,2023-07-10T01:00:00+00:00,11905,Estadio BBVA,Guadalupe,2023,Apertura - 2,Monterrey,Atlas,True,False,1,0,1,0,1,0,1
1031288,I. Lopez,UTC,2023-07-08T23:50:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 2,Cruz Azul,Toluca,False,True,0,2,0,1,0,2,0
1031290,Ó. Mejía,UTC,2023-07-08T03:00:00+00:00,20474,Estadio Victoria,Aguascalientes,2023,Apertura - 2,Necaxa,Club Tijuana,,,1,1,0,0,1,1,1
1031291,D. Montaño,UTC,2023-09-21T02:06:00+00:00,20476,Estadio Corregidora,Santiago de Querétaro,2023,Apertura - 2,Club Queretaro,Club America,False,True,1,2,1,0,1,2,0
1031293,D. Montaño,UTC,2023-07-14T01:05:00+00:00,20475,Estadio Corona,Torreón,2023,Apertura - 3,Santos Laguna,Atlas,,,0,0,0,0,0,0,1
1031294,J. Lopez,UTC,2023-07-14T03:00:00+00:00,1076,Estadio AKRON,Zapopan,2023,Apertura - 3,Guadalajara Chivas,Necaxa,True,False,2,0,1,0,2,0,1
1031295,B. González,UTC,2023-07-15T01:00:00+00:00,20435,Estadio El Encanto,Mazatlán,2023,Apertura - 3,Mazatlán,Monterrey,False,True,0,3,0,0,0,3,0
1031296,E. Morales,UTC,2023-07-15T03:10:00+00:00,1088,Estadio Caliente,Tijuana,2023,Apertura - 3,Club Tijuana,Cruz Azul,True,False,2,1,0,1,2,1,1
1031297,D. Quintero,UTC,2023-07-15T23:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - 3,Atletico San Luis,Club Queretaro,True,False,4,1,2,1,4,1,1
1031298,V. Cáceres,UTC,2023-07-16T01:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 3,Club America,Puebla,True,False,3,0,2,0,3,0,1
1031300,M. Terrazas,UTC,2023-07-16T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2023,Apertura - 3,Toluca,FC Juarez,False,True,2,4,1,1,2,4,0
1031301,Ó. Mejía,UTC,2023-07-17T02:15:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2023,Apertura - 3,Pachuca,U.N.A.M. - Pumas,,,1,1,1,1,1,1,1
1031302,I. Lopez,UTC,2023-08-19T03:06:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2023,Apertura - 4,Puebla,Atletico San Luis,False,True,1,2,0,1,1,2,0
1031303,F. Hernández,UTC,2023-08-19T03:10:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2023,Apertura - 4,FC Juarez,Guadalajara Chivas,,,1,1,0,1,1,1,1
1031304,G. Pacheco,UTC,2023-08-21T03:10:00+00:00,20474,Estadio Victoria,Aguascalientes,2023,Apertura - 4,Necaxa,Tigres UANL,False,True,0,3,0,1,0,3,0
1031306,V. Cáceres,UTC,2023-10-26T01:00:00+00:00,11905,Estadio BBVA,Guadalupe,2023,Apertura - 4,Monterrey,Club Tijuana,True,False,3,1,2,0,3,1,1
1031307,A. Escobedo,UTC,2023-08-21T01:10:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 4,Club America,Atlas,,,1,1,1,1,1,1,1
1031309,M. Ortíz,UTC,2023-08-20T23:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 4,Cruz Azul,Santos Laguna,,,2,2,2,1,2,2,1
1031310,V. Arce,UTC,2023-08-21T01:06:00+00:00,20476,Estadio Corregidora,Santiago de Querétaro,2023,Apertura - 4,Club Queretaro,Pachuca,,,1,1,1,0,1,1,1
1031311,M. Ortíz,UTC,2023-08-24T01:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 5,Club America,Necaxa,True,False,3,2,2,1,3,2,1
1031312,I. López,UTC,2023-08-23T03:06:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2023,Apertura - 5,FC Juarez,U.N.A.M. - Pumas,True,False,4,1,3,0,4,1,1
1031313,F. Hernández,UTC,2023-08-31T01:06:00+00:00,20476,Estadio Corregidora,Santiago de Querétaro,2023,Apertura - 5,Club Queretaro,Atlas,False,True,1,2,0,1,1,2,0
1031314,J. Lopez,UTC,2023-08-24T01:06:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2023,Apertura - 5,Pachuca,Cruz Azul,True,False,1,0,0,0,1,0,1
1031315,D. Montaño,UTC,2023-08-31T01:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2023,Apertura - 5,Toluca,Monterrey,True,False,1,0,1,0,1,0,1
1031316,A. Escobedo,UTC,2023-08-23T01:00:00+00:00,1076,Estadio AKRON,Zapopan,2023,Apertura - 5,Guadalajara Chivas,Club Tijuana,True,False,1,0,0,0,1,0,1
1031317,L. Santander,UTC,2023-08-23T01:00:00+00:00,20435,Estadio El Encanto,Mazatlán,2023,Apertura - 5,Mazatlán,Puebla,True,False,1,0,0,0,1,0,1
1031319,F. Guerrero,UTC,2023-08-26T03:10:00+00:00,1088,Estadio Caliente,Tijuana,2023,Apertura - 6,Club Tijuana,Mazatlán,,,1,1,1,1,1,1,1
1031320,G. Pacheco,UTC,2023-08-26T23:00:00+00:00,1071,Estadio Jalisco,Guadalajara,2023,Apertura - 6,Atlas,Toluca,,,0,0,0,0,0,0,1
1031321,Ó. Macías,UTC,2023-08-27T01:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 6,Club America,Leon,,,1,1,0,0,1,1,1
1031322,Ó. Mejía,UTC,2023-08-27T03:05:00+00:00,20475,Estadio Corona,Torreón,2023,Apertura - 6,Santos Laguna,Guadalajara Chivas,True,False,2,1,0,0,2,1,1
1031323,D. Quintero,UTC,2023-08-28T22:00:00+00:00,20474,Estadio Victoria,Aguascalientes,2023,Apertura - 6,Necaxa,Club Queretaro,False,True,0,1,0,0,0,1,0
1031325,C. Ramos,UTC,2023-08-28T02:05:00+00:00,11905,Estadio BBVA,Guadalupe,2023,Apertura - 6,Monterrey,Cruz Azul,False,True,1,2,1,1,1,2,0
1031326,J. Camacho,UTC,2023-08-29T03:10:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2023,Apertura - 6,Pachuca,Atletico San Luis,False,True,0,2,0,0,0,2,0
1031327,L. Santander,UTC,2023-09-04T02:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - 7,Atletico San Luis,Atlas,True,False,2,0,1,0,2,0,1
1031328,A. Escobedo,UTC,2023-09-02T01:06:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2023,Apertura - 7,FC Juarez,Mazatlán,True,False,3,1,2,1,3,1,1
1031329,C. Ramos,UTC,2023-09-02T03:10:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2023,Apertura - 7,Puebla,Club Tijuana,True,False,3,0,2,0,3,0,1
1031330,Ó. Macías,UTC,2023-09-03T23:05:00+00:00,1076,Estadio AKRON,Zapopan,2023,Apertura - 7,Guadalajara Chivas,Monterrey,False,True,1,2,0,2,1,2,0
1031332,F. Guerrero,UTC,2023-09-03T01:00:00+00:00,20475,Estadio Corona,Torreón,2023,Apertura - 7,Santos Laguna,U.N.A.M. - Pumas,True,False,2,1,2,1,2,1,1
1031334,D. Quintero,UTC,2023-09-03T03:10:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 7,Cruz Azul,Club America,False,True,2,3,1,3,2,3,0
1031335,M. Ortíz,UTC,2023-09-03T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2023,Apertura - 7,Toluca,Pachuca,True,False,5,0,2,0,5,0,1
1031336,L. Santander,UTC,2023-09-17T01:00:00+00:00,11905,Estadio BBVA,Guadalupe,2023,Apertura - 8,Monterrey,Leon,True,False,3,1,2,1,3,1,1
1031337,F. Guerrero,UTC,2023-09-17T03:10:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 8,Club America,Guadalajara Chivas,True,False,4,0,2,0,4,0,1
1031338,M. Ortíz,UTC,2023-09-16T01:00:00+00:00,20435,Estadio El Encanto,Mazatlán,2023,Apertura - 8,Mazatlán,Cruz Azul,,,2,2,2,0,2,2,1
1031339,E. Miranda,UTC,2023-09-16T03:10:00+00:00,1088,Estadio Caliente,Tijuana,2023,Apertura - 8,Club Tijuana,Toluca,True,False,2,1,2,0,2,1,1
1031340,B. González,UTC,2023-09-16T23:00:00+00:00,20474,Estadio Victoria,Aguascalientes,2023,Apertura - 8,Necaxa,FC Juarez,,,1,1,1,1,1,1,1
1031342,V. Cáceres,UTC,2023-09-17T23:00:00+00:00,20476,Estadio Corregidora,Santiago de Querétaro,2023,Apertura - 8,Club Queretaro,Puebla,,,1,1,0,1,1,1,1
1031343,A. Escobedo,UTC,2023-09-18T01:00:00+00:00,1071,Estadio Jalisco,Guadalajara,2023,Apertura - 8,Atlas,Tigres UANL,True,False,2,0,2,0,2,0,1
1031344,F. Hernández,UTC,2023-09-19T03:00:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2023,Apertura - 8,Pachuca,Santos Laguna,True,False,3,2,1,0,3,2,1
1031345,F. Hernández,UTC,2023-09-23T01:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - 9,Atletico San Luis,Mazatlán,True,False,3,2,2,0,3,2,1
1031346,V. Cáceres,UTC,2023-09-23T01:00:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2023,Apertura - 9,FC Juarez,Atlas,False,True,1,2,0,1,1,2,0
1031347,G. Pacheco,UTC,2023-09-23T03:10:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2023,Apertura - 9,Puebla,U.N.A.M. - Pumas,False,True,0,2,0,1,0,2,0
1031349,C. Ramos,UTC,2023-09-24T01:00:00+00:00,1076,Estadio AKRON,Zapopan,2023,Apertura - 9,Guadalajara Chivas,Pachuca,,,0,0,0,0,0,0,1
1031351,A. Quirarte,UTC,2023-09-25T22:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 9,Cruz Azul,Club Queretaro,False,True,1,3,1,0,1,3,0
1031352,Ó. Mejía,UTC,2023-09-25T02:05:00+00:00,20475,Estadio Corona,Torreón,2023,Apertura - 9,Santos Laguna,Necaxa,False,True,2,5,0,1,2,5,0
1031353,I. Lopez,UTC,2023-09-29T02:00:00+00:00,1071,Estadio Jalisco,Guadalajara,2023,Apertura - 10,Atlas,Puebla,False,True,2,3,1,2,2,3,0
1031354,G. Pacheco,UTC,2023-09-30T01:00:00+00:00,20476,Estadio Corregidora,Santiago de Querétaro,2023,Apertura - 10,Club Queretaro,Leon,,,1,1,0,1,1,1,1
1031355,J. Lopez,UTC,2023-10-01T01:06:00+00:00,20435,Estadio El Encanto,Mazatlán,2023,Apertura - 10,Mazatlán,Tigres UANL,False,True,2,3,1,1,2,3,0
1031356,F. Hernández,UTC,2023-09-30T03:10:00+00:00,1088,Estadio Caliente,Tijuana,2023,Apertura - 10,Club Tijuana,FC Juarez,True,False,5,1,1,1,5,1,1
1031357,M. Terrazas,UTC,2023-09-30T23:00:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2023,Apertura - 10,Pachuca,Necaxa,,,1,1,1,1,1,1,1
1031358,F. Guerrero,UTC,2023-11-09T02:00:00+00:00,11905,Estadio BBVA,Guadalupe,2023,Apertura - 10,Monterrey,Santos Laguna,True,False,3,0,1,0,3,0,1
1031359,V. Cáceres,UTC,2023-10-01T00:40:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 10,Club America,U.N.A.M. - Pumas,True,False,1,0,0,0,1,0,1
1031360,D. Quintero,UTC,2023-10-02T23:20:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2023,Apertura - 10,Toluca,Guadalajara Chivas,,,1,1,0,0,1,1,1
1031361,A. Escobedo,UTC,2023-09-30T03:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - 10,Atletico San Luis,Cruz Azul,False,True,1,2,0,0,1,2,0
1031362,E. Miranda,UTC,2023-10-04T01:00:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2023,Apertura - 11,Puebla,Monterrey,,,1,1,1,1,1,1,1
1031363,M. Ortíz,UTC,2023-10-04T03:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 11,Club America,Pachuca,True,False,4,0,1,0,4,0,1
1031365,F. Guerrero,UTC,2023-10-05T01:00:00+00:00,20474,Estadio Victoria,Aguascalientes,2023,Apertura - 11,Necaxa,Cruz Azul,False,True,1,3,0,1,1,3,0
1031367,E. Morales,UTC,2023-09-27T01:05:00+00:00,1076,Estadio AKRON,Zapopan,2023,Apertura - 11,Guadalajara Chivas,Mazatlán,False,True,1,3,0,2,1,3,0
1031368,I. Lopez,UTC,2023-10-05T03:00:00+00:00,20475,Estadio Corona,Torreón,2023,Apertura - 11,Santos Laguna,Club Tijuana,True,False,2,1,1,1,2,1,1
1031369,Ó. Mejía,UTC,2023-10-26T03:06:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2023,Apertura - 11,FC Juarez,Atletico San Luis,True,False,3,2,2,0,3,2,1
1031370,Ó. Mejía,UTC,2023-10-07T03:00:00+00:00,20435,Estadio El Encanto,Mazatlán,2023,Apertura - 12,Mazatlán,Club America,False,True,1,2,1,0,1,2,0
1031371,D. Quintero,UTC,2023-10-07T23:00:00+00:00,11905,Estadio BBVA,Guadalupe,2023,Apertura - 12,Monterrey,FC Juarez,True,False,3,1,2,0,3,1,1
1031372,I. Lopez,UTC,2023-10-08T01:00:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2023,Apertura - 12,Pachuca,Tigres UANL,,,1,1,1,1,1,1,1
1031373,A. Escobedo,UTC,2023-10-08T01:00:00+00:00,1076,Estadio AKRON,Zapopan,2023,Apertura - 12,Guadalajara Chivas,Atlas,True,False,4,1,1,1,4,1,1
1031374,C. Ramos,UTC,2023-10-08T03:10:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 12,Cruz Azul,U.N.A.M. - Pumas,False,True,1,4,1,1,1,4,0
1031375,F. Hernández,UTC,2023-10-08T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2023,Apertura - 12,Toluca,Club Queretaro,True,False,3,1,1,1,3,1,1
1031376,G. Pacheco,UTC,2023-10-08T23:00:00+00:00,20474,Estadio Victoria,Aguascalientes,2023,Apertura - 12,Necaxa,Puebla,False,True,1,2,0,2,1,2,0
1031377,M. Ortíz,UTC,2023-10-09T01:05:00+00:00,20475,Estadio Corona,Torreón,2023,Apertura - 12,Santos Laguna,Leon,False,True,0,2,0,1,0,2,0
1031378,L. Santander,UTC,2023-10-09T03:00:00+00:00,1088,Estadio Caliente,Tijuana,2023,Apertura - 12,Club Tijuana,Atletico San Luis,True,False,2,1,1,0,2,1,1
1031379,M. Ortíz,UTC,2023-10-21T01:00:00+00:00,1071,Estadio Jalisco,Guadalajara,2023,Apertura - 13,Atlas,Mazatlán,False,True,1,3,1,2,1,3,0
1031380,F. Guerrero,UTC,2023-10-21T01:06:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2023,Apertura - 13,FC Juarez,Pachuca,False,True,0,1,0,0,0,1,0
1031382,C. Ramos,UTC,2023-10-22T01:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 13,Club America,Santos Laguna,True,False,4,3,3,2,4,3,1
1031385,F. Hernández,UTC,2023-10-23T00:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - 13,Atletico San Luis,Necaxa,True,False,4,0,2,0,4,0,1
1031386,Ó. Macías,UTC,2023-10-22T01:06:00+00:00,20476,Estadio Corregidora,Santiago de Querétaro,2023,Apertura - 13,Club Queretaro,Club Tijuana,True,False,1,0,0,0,1,0,1
1031387,A. Quirarte,UTC,2023-10-28T01:00:00+00:00,20474,Estadio Victoria,Aguascalientes,2023,Apertura - 14,Necaxa,U.N.A.M. - Pumas,True,False,1,0,0,0,1,0,1
1031388,L. Santander,UTC,2023-10-28T03:00:00+00:00,20435,Estadio El Encanto,Mazatlán,2023,Apertura - 14,Mazatlán,Club Queretaro,True,False,3,0,0,0,3,0,1
1031389,B. González,UTC,2023-10-29T00:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 14,Cruz Azul,Leon,True,False,1,0,1,0,1,0,1
1031390,J. Camacho,UTC,2023-10-29T01:05:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2023,Apertura - 14,Pachuca,Puebla,,,1,1,1,1,1,1,1
1031391,F. Hernández,UTC,2023-10-29T01:05:00+00:00,1071,Estadio Jalisco,Guadalajara,2023,Apertura - 14,Guadalajara Chivas,Tigres UANL,False,True,0,4,0,1,0,4,0
1031392,A. Escobedo,UTC,2023-10-29T03:10:00+00:00,11905,Estadio BBVA,Guadalupe,2023,Apertura - 14,Monterrey,Club America,False,True,0,3,0,3,0,3,0
1031393,C. Ramos,UTC,2023-10-29T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2023,Apertura - 14,Toluca,Atletico San Luis,True,False,3,1,1,0,3,1,1
1031394,D. Montaño,UTC,2023-10-30T01:05:00+00:00,20475,Estadio Corona,Torreón,2023,Apertura - 14,Santos Laguna,FC Juarez,True,False,5,1,2,1,5,1,1
1031395,D. Quintero,UTC,2023-10-30T03:00:00+00:00,1088,Estadio Caliente,Tijuana,2023,Apertura - 14,Club Tijuana,Atlas,True,False,2,0,1,0,2,0,1
1031396,C. Ramos,UTC,2023-11-01T01:00:00+00:00,20476,Estadio Corregidora,Santiago de Querétaro,2023,Apertura - 15,Club Queretaro,Guadalajara Chivas,False,True,1,2,0,2,1,2,0
1031398,Ó. Mejía,UTC,2023-11-01T03:05:00+00:00,11905,Estadio BBVA,Guadalupe,2023,Apertura - 15,Monterrey,Necaxa,True,False,3,0,1,0,3,0,1
1031399,L. Santander,UTC,2023-11-02T01:00:00+00:00,1071,Estadio Jalisco,Guadalajara,2023,Apertura - 15,Atlas,Pachuca,False,True,0,2,0,1,0,2,0
1031400,D. Quintero,UTC,2023-11-02T01:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 15,Cruz Azul,FC Juarez,True,False,2,0,1,0,2,0,1
1031401,F. Hernández,UTC,2023-11-02T03:00:00+00:00,20435,Estadio El Encanto,Mazatlán,2023,Apertura - 15,Mazatlán,Santos Laguna,True,False,3,1,2,1,3,1,1
1031402,F. Guerrero,UTC,2023-11-02T03:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - 15,Atletico San Luis,Club America,False,True,0,1,0,1,0,1,0
1031403,M. Ortíz,UTC,2023-11-02T03:06:00+00:00,1088,Estadio Caliente,Tijuana,2023,Apertura - 15,Club Tijuana,Tigres UANL,True,False,2,0,2,0,2,0,1
1031404,E. Morales,UTC,2023-11-04T03:00:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2023,Apertura - 16,Puebla,Leon,True,False,5,4,1,3,5,4,1
1031406,Ó. Mejía,UTC,2023-11-05T01:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 16,Club America,Club Tijuana,True,False,3,0,0,0,3,0,1
1031407,A. Escobedo,UTC,2023-11-05T03:05:00+00:00,1076,Estadio AKRON,Zapopan,2023,Apertura - 16,Guadalajara Chivas,Cruz Azul,True,False,1,0,0,0,1,0,1
1031408,D. Quintero,UTC,2023-11-05T03:05:00+00:00,1081,Estadio Hidalgo,Pachuca de Soto,2023,Apertura - 16,Pachuca,Monterrey,False,True,0,2,0,2,0,2,0
1031410,C. Ramos,UTC,2023-11-05T22:00:00+00:00,20474,Estadio Victoria,Aguascalientes,2023,Apertura - 16,Necaxa,Mazatlán,True,False,4,0,2,0,4,0,1
1031411,V. Cáceres,UTC,2023-11-06T00:05:00+00:00,20475,Estadio Corona,Torreón,2023,Apertura - 16,Santos Laguna,Toluca,True,False,3,1,1,0,3,1,1
1031412,M. Ortíz,UTC,2023-11-06T02:06:00+00:00,1845,Estadio Olímpico Benito Juárez,Ciudad Juárez,2023,Apertura - 16,FC Juarez,Club Queretaro,False,True,0,3,0,1,0,3,0
1031413,G. Pacheco,UTC,2023-11-11T01:00:00+00:00,1071,Estadio Jalisco,Guadalajara,2023,Apertura - 17,Atlas,Necaxa,,,0,0,0,0,0,0,1
1031414,A. Escobedo,UTC,2023-11-11T01:06:00+00:00,20435,Estadio El Encanto,Mazatlán,2023,Apertura - 17,Mazatlán,Toluca,True,False,1,0,0,0,1,0,1
1031415,F. Hernández,UTC,2023-11-11T03:10:00+00:00,1088,Estadio Caliente,Tijuana,2023,Apertura - 17,Club Tijuana,Pachuca,False,True,2,3,1,0,2,3,0
1031416,V. Cáceres,UTC,2023-11-11T23:00:00+00:00,20476,Estadio Corregidora,Santiago de Querétaro,2023,Apertura - 17,Club Queretaro,Monterrey,,,0,0,0,0,0,0,1
1031417,M. Ortíz,UTC,2023-11-11T23:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - 17,Atletico San Luis,Santos Laguna,False,True,0,2,0,2,0,2,0
1031420,L. Santander,UTC,2023-11-13T00:00:00+00:00,1069,Estadio Azteca,D.F.,2023,Apertura - 17,Cruz Azul,Puebla,False,True,1,2,1,1,1,2,0
1031424,E. Morales,UTC,2023-08-24T03:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - 5,Atletico San Luis,Leon,True,False,3,0,1,0,3,0,1
1031425,D. Montaño,UTC,2023-08-26T01:00:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2023,Apertura - 6,Puebla,FC Juarez,True,False,1,0,1,0,1,0,1
1031426,A. Escobedo,UTC,2023-09-24T18:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2023,Apertura - 9,Toluca,Club America,,,1,1,0,1,1,1,1
1031428,V. Cáceres,UTC,2023-10-21T03:10:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2023,Apertura - 13,Puebla,Guadalajara Chivas,False,True,0,2,0,1,0,2,0
1031429,Ó. Macías,UTC,2023-11-01T01:00:00+00:00,1089,Estadio Nemesio Díez,Toluca de Lerdo,2023,Apertura - 15,Toluca,Puebla,False,True,0,1,0,0,0,1,0
1142042,F. Hernández,UTC,2023-12-01T03:05:00+00:00,1076,Estadio AKRON,Zapopan,2023,Apertura - Quarter-finals,Guadalajara Chivas,U.N.A.M. - Pumas,True,False,1,0,1,0,1,0,1
1142057,Ó. Mejía,UTC,2023-12-01T01:10:00+00:00,1082,Estadio Cuauhtémoc,Puebla,2023,Apertura - Quarter-finals,Puebla,Tigres UANL,,,2,2,1,1,2,2,1
1142059,A. Escobedo,UTC,2023-11-24T01:00:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - Reclasificación,Atletico San Luis,Leon,True,False,3,2,2,1,3,2,1
1142060,F. Guerrero,UTC,2023-11-24T03:10:00+00:00,20475,Estadio Corona,Torreón,2023,Apertura - Reclasificación,Santos Laguna,Mazatlán,True,False,2,1,1,0,2,1,1
1144266,D. Quintero,UTC,2023-11-30T03:10:00+00:00,1795,Estadio Alfonso Lastras Ramírez,San Luis Potosí,2023,Apertura - Quarter-finals,Atletico San Luis,Monterrey,True,False,1,0,1,0,1,0,1
